square_id,time,time_interval,internet_traffic,sms_all,call_all,time_display
4703,2013-11-05 12:00:00,1383652800000,13.5937773361,1.71254736887,2.34580261623,2013-11-05 12:00:00
4703,2013-11-05 13:00:00,1383656400000,15.4676961136,1.80574475718,2.54898693958,2013-11-05 13:00:00
4703,2013-11-05 14:00:00,1383660000000,16.0291639727,1.84874290076,2.79916096086,2013-11-05 14:00:00
4703,2013-11-05 15:00:00,1383663600000,16.2957216428,1.77879830274,2.67935526616,2013-11-05 15:00:00
4703,2013-11-05 16:00:00,1383667200000,19.1666286591,2.29237665656,3.47444486525,2013-11-05 16:00:00
4703,2013-11-05 17:00:00,1383670800000,19.1305124698,2.40855119842,2.93910240517,2013-11-05 17:00:00
4703,2013-11-05 18:00:00,1383674400000,21.9554252296,1.97507230924,2.13488859952,2013-11-05 18:00:00
4703,2013-11-05 19:00:00,1383678000000,17.6658444898,1.63276703363,1.27389892871,2013-11-05 19:00:00
4703,2013-11-05 20:00:00,1383681600000,16.2271019582,1.63949325656,0.679066735213,2013-11-05 20:00:00
4703,2013-11-05 21:00:00,1383685200000,16.4254730429,1.54526098928,0.256906899296,2013-11-05 21:00:00
4703,2013-11-05 22:00:00,1383688800000,26.6996530924,0.834166435281,0.174380419413,2013-11-05 22:00:00
5060,2013-11-04 23:00:00,1383606000000,1395.35565149,82.3697695448,27.2147856958,2013-11-04 23:00:00
5060,2013-11-05 00:00:00,1383609600000,1137.91597909,44.5365327055,20.0874571988,2013-11-05 00:00:00
5060,2013-11-05 01:00:00,1383613200000,963.023222372,16.2247363273,11.0561226602,2013-11-05 01:00:00
5060,2013-11-05 02:00:00,1383616800000,967.155045622,27.0100685728,4.77135129479,2013-11-05 02:00:00
5060,2013-11-05 03:00:00,1383620400000,989.966519197,20.2212595051,10.8466336066,2013-11-05 03:00:00
5060,2013-11-05 04:00:00,1383624000000,886.258408561,85.955062815,22.7246744156,2013-11-05 04:00:00
5060,2013-11-05 05:00:00,1383627600000,1074.92790575,69.1661690402,55.8340536035,2013-11-05 05:00:00
5060,2013-11-05 06:00:00,1383631200000,1675.20500988,253.513782081,149.858408039,2013-11-05 06:00:00
5060,2013-11-05 07:00:00,1383634800000,2922.10496382,499.326016975,498.767594211,2013-11-05 07:00:00
5060,2013-11-05 08:00:00,1383638400000,4153.68491427,907.308336981,889.75305149,2013-11-05 08:00:00
5060,2013-11-05 09:00:00,1383642000000,5136.67278933,999.748278859,1206.19939592,2013-11-05 09:00:00
5060,2013-11-05 10:00:00,1383645600000,5701.31780046,1263.0204858,1337.78266267,2013-11-05 10:00:00
5060,2013-11-05 11:00:00,1383649200000,6178.1854386,1307.4790045,1332.55031916,2013-11-05 11:00:00
5060,2013-11-05 12:00:00,1383652800000,7552.60818977,1284.7051295,1276.9907538,2013-11-05 12:00:00
5060,2013-11-05 13:00:00,1383656400000,6399.27249267,1199.50892913,1210.51971047,2013-11-05 13:00:00
5060,2013-11-05 14:00:00,1383660000000,5287.80025177,1178.1837459,1069.93558886,2013-11-05 14:00:00
5060,2013-11-05 15:00:00,1383663600000,5310.41107572,1112.29716672,1031.75739164,2013-11-05 15:00:00
5060,2013-11-05 16:00:00,1383667200000,5034.81311391,888.454101675,1098.22517659,2013-11-05 16:00:00
5060,2013-11-05 17:00:00,1383670800000,4900.19726086,669.001539286,944.494242407,2013-11-05 17:00:00
5060,2013-11-05 18:00:00,1383674400000,4444.08960294,634.894545329,670.610115028,2013-11-05 18:00:00
5060,2013-11-05 19:00:00,1383678000000,3248.97958678,375.564327606,299.317278462,2013-11-05 19:00:00
5060,2013-11-05 20:00:00,1383681600000,2246.09089131,257.115355624,217.913238402,2013-11-05 20:00:00
5060,2013-11-05 21:00:00,1383685200000,1968.90403832,154.900899132,82.5534426541,2013-11-05 21:00:00
5060,2013-11-05 22:00:00,1383688800000,1678.42473985,114.701207193,47.0625479318,2013-11-05 22:00:00
4259,2013-11-05 23:00:00,1383692400000,1140.42792216,26.6070651901,11.1555251534,2013-11-05 23:00:00
4259,2013-11-06 00:00:00,1383696000000,866.293445411,11.1410910371,12.4281432937,2013-11-06 00:00:00
4259,2013-11-06 01:00:00,1383699600000,807.299560736,3.29657153139,2.30727909738,2013-11-06 01:00:00
4259,2013-11-06 02:00:00,1383703200000,792.972535794,7.54237641004,0.628839482314,2013-11-06 02:00:00
4259,2013-11-06 03:00:00,1383706800000,692.004861901,3.75663504744,0.653065666044,2013-11-06 03:00:00
4259,2013-11-06 04:00:00,1383710400000,661.492881445,3.91104823611,2.03525498854,2013-11-06 04:00:00
4259,2013-11-06 05:00:00,1383714000000,709.337779326,11.4511436494,3.75486096993,2013-11-06 05:00:00
4259,2013-11-06 06:00:00,1383717600000,1127.69079069,72.9921149243,52.4977865401,2013-11-06 06:00:00
4259,2013-11-06 07:00:00,1383721200000,2364.99219088,236.244391524,155.544756145,2013-11-06 07:00:00
4259,2013-11-06 08:00:00,1383724800000,3074.63489977,316.183349595,246.93968467,2013-11-06 08:00:00
4259,2013-11-06 09:00:00,1383728400000,4156.79532724,409.509221383,275.455675192,2013-11-06 09:00:00
4259,2013-11-06 10:00:00,1383732000000,3967.46999399,397.98826446,266.236069015,2013-11-06 10:00:00
4259,2013-11-06 11:00:00,1383735600000,4601.37256592,449.910376423,333.561401284,2013-11-06 11:00:00
4259,2013-11-06 12:00:00,1383739200000,4688.59711108,411.522285864,273.142229177,2013-11-06 12:00:00
4259,2013-11-06 13:00:00,1383742800000,4562.55439485,425.667880904,299.535216752,2013-11-06 13:00:00
4259,2013-11-06 14:00:00,1383746400000,4252.45882096,359.711774437,243.751324271,2013-11-06 14:00:00
4259,2013-11-06 15:00:00,1383750000000,4341.96213269,400.261284455,291.421369082,2013-11-06 15:00:00
4259,2013-11-06 16:00:00,1383753600000,3774.87431716,347.8185354,304.930143019,2013-11-06 16:00:00
4259,2013-11-06 17:00:00,1383757200000,3264.30696661,236.034570206,283.752159336,2013-11-06 17:00:00
4259,2013-11-06 18:00:00,1383760800000,2648.73381966,290.013953159,224.140711438,2013-11-06 18:00:00
4259,2013-11-06 19:00:00,1383764400000,2530.02013926,155.365254367,153.22134405,2013-11-06 19:00:00
4259,2013-11-06 20:00:00,1383768000000,1718.21266121,98.0053053041,73.8425576479,2013-11-06 20:00:00
4259,2013-11-06 21:00:00,1383771600000,1600.91214521,98.0153026222,40.8859868244,2013-11-06 21:00:00
4259,2013-11-06 22:00:00,1383775200000,1240.85019446,92.5867670454,32.554375258,2013-11-06 22:00:00
4456,2013-11-05 23:00:00,1383692400000,4392.43539169,190.84419116,73.8642390283,2013-11-05 23:00:00
4456,2013-11-06 00:00:00,1383696000000,3461.91735459,58.396241442,27.4190459994,2013-11-06 00:00:00
4456,2013-11-06 01:00:00,1383699600000,2673.2278406,18.5624028847,9.47286330837,2013-11-06 01:00:00
4456,2013-11-06 02:00:00,1383703200000,2385.20406721,17.5100237722,9.39237258958,2013-11-06 02:00:00
4456,2013-11-06 03:00:00,1383706800000,2067.27523765,17.5370682456,1.68088268366,2013-11-06 03:00:00
4456,2013-11-06 04:00:00,1383710400000,2126.22644304,11.0836058649,6.3466759162,2013-11-06 04:00:00
4456,2013-11-06 05:00:00,1383714000000,2292.87445466,23.7197730166,24.8861054529,2013-11-06 05:00:00
4456,2013-11-06 06:00:00,1383717600000,3231.96428593,143.16176569,89.6037606574,2013-11-06 06:00:00
4456,2013-11-06 07:00:00,1383721200000,4270.90583529,370.703378116,274.432825554,2013-11-06 07:00:00
4456,2013-11-06 08:00:00,1383724800000,5377.83101573,524.709937624,439.419400053,2013-11-06 08:00:00
4456,2013-11-06 09:00:00,1383728400000,6868.75559794,536.721100656,528.186994835,2013-11-06 09:00:00
4456,2013-11-06 10:00:00,1383732000000,7092.58309615,453.725200256,574.448424068,2013-11-06 10:00:00
4456,2013-11-06 11:00:00,1383735600000,5096.40235897,514.467902585,491.012017417,2013-11-06 11:00:00
4456,2013-11-06 12:00:00,1383739200000,5089.30184562,485.362027805,450.328621598,2013-11-06 12:00:00
4456,2013-11-06 13:00:00,1383742800000,4917.26407091,486.444019221,455.499487848,2013-11-06 13:00:00
4456,2013-11-06 14:00:00,1383746400000,5031.31421594,441.630712176,482.579336354,2013-11-06 14:00:00
4456,2013-11-06 15:00:00,1383750000000,4955.5425399,485.926080457,531.779602573,2013-11-06 15:00:00
4456,2013-11-06 16:00:00,1383753600000,4654.24990038,483.623955616,571.22571833,2013-11-06 16:00:00
4456,2013-11-06 17:00:00,1383757200000,5266.36971274,501.086599449,576.075192382,2013-11-06 17:00:00
4456,2013-11-06 18:00:00,1383760800000,5347.33429407,538.962645361,526.417839551,2013-11-06 18:00:00
4456,2013-11-06 19:00:00,1383764400000,5733.49548109,537.676914343,481.628300725,2013-11-06 19:00:00
4456,2013-11-06 20:00:00,1383768000000,6451.74932663,576.486312192,326.750282783,2013-11-06 20:00:00
4456,2013-11-06 21:00:00,1383771600000,7125.60344221,437.454293007,192.36731531,2013-11-06 21:00:00
4456,2013-11-06 22:00:00,1383775200000,6134.82323813,346.184087713,164.590334331,2013-11-06 22:00:00
4703,2013-11-05 23:00:00,1383692400000,10.2246720621,0.758212845,0.0736219579804,2013-11-05 23:00:00
4703,2013-11-06 00:00:00,1383696000000,9.1474000907,0.201724125633,0.0120094201036,2013-11-06 00:00:00
4703,2013-11-06 01:00:00,1383699600000,8.46325499084,0.177134605955,0.0610464077629,2013-11-06 01:00:00
4703,2013-11-06 02:00:00,1383703200000,8.2470947674,0.185942440403,0.00164253329326,2013-11-06 02:00:00
4703,2013-11-06 03:00:00,1383706800000,8.49780499238,0.158720177301,0.00906635131393,2013-11-06 03:00:00
4703,2013-11-06 04:00:00,1383710400000,9.74110465012,0.243954317469,0.0307297788798,2013-11-06 04:00:00
4703,2013-11-06 05:00:00,1383714000000,11.2252280181,0.454189717369,0.155675951221,2013-11-06 05:00:00
4703,2013-11-06 06:00:00,1383717600000,14.0616844672,1.06984449084,0.658178294462,2013-11-06 06:00:00
4703,2013-11-06 07:00:00,1383721200000,15.6544251042,2.0810591239,1.94077391985,2013-11-06 07:00:00
4703,2013-11-06 08:00:00,1383724800000,17.6522228772,2.24479569382,2.68632181464,2013-11-06 08:00:00
4703,2013-11-06 09:00:00,1383728400000,14.5061480973,2.03326870926,2.781672861,2013-11-06 09:00:00
4703,2013-11-06 10:00:00,1383732000000,13.1158846243,1.55076214453,2.98688464895,2013-11-06 10:00:00
4703,2013-11-06 11:00:00,1383735600000,13.7888522634,1.8119291297,2.3566360714,2013-11-06 11:00:00
4703,2013-11-06 12:00:00,1383739200000,14.9327880028,1.86381952537,2.02504223485,2013-11-06 12:00:00
4703,2013-11-06 13:00:00,1383742800000,14.4869581957,1.80462348301,2.64643864137,2013-11-06 13:00:00
4703,2013-11-06 14:00:00,1383746400000,12.6575037408,2.06856507422,2.77515229452,2013-11-06 14:00:00
4703,2013-11-06 15:00:00,1383750000000,15.7264159021,2.75902096125,2.6670171613,2013-11-06 15:00:00
4703,2013-11-06 16:00:00,1383753600000,17.4941350417,2.3444942381,3.07765095131,2013-11-06 16:00:00
4703,2013-11-06 17:00:00,1383757200000,19.8048407469,1.38853702886,2.51830476234,2013-11-06 17:00:00
4703,2013-11-06 18:00:00,1383760800000,16.7067965408,1.82181958169,1.78591918528,2013-11-06 18:00:00
4703,2013-11-06 19:00:00,1383764400000,21.3272140742,1.86573291932,1.38739190508,2013-11-06 19:00:00
4703,2013-11-06 20:00:00,1383768000000,16.848934737,2.17528384253,0.527410803471,2013-11-06 20:00:00
4703,2013-11-06 21:00:00,1383771600000,12.6987959372,1.9328650945,0.462331370705,2013-11-06 21:00:00
4703,2013-11-06 22:00:00,1383775200000,9.9384070324,0.70722439314,0.19872980946,2013-11-06 22:00:00
5060,2013-11-05 23:00:00,1383692400000,1307.14171311,107.465562522,24.4092795446,2013-11-05 23:00:00
5060,2013-11-06 00:00:00,1383696000000,1047.96520223,57.6915331922,12.862643741,2013-11-06 00:00:00
5060,2013-11-06 01:00:00,1383699600000,986.61734354,13.1170201938,10.3900903057,2013-11-06 01:00:00
5060,2013-11-06 02:00:00,1383703200000,990.068703134,23.5293405385,21.2006360923,2013-11-06 02:00:00
5060,2013-11-06 03:00:00,1383706800000,966.602591379,18.2553721402,9.67488662172,2013-11-06 03:00:00
5060,2013-11-06 04:00:00,1383710400000,878.063643856,15.7230690517,11.9084477086,2013-11-06 04:00:00
5060,2013-11-06 05:00:00,1383714000000,909.038621612,50.4529526403,18.1127756065,2013-11-06 05:00:00
5060,2013-11-06 06:00:00,1383717600000,1266.71342979,151.017947037,97.7638149858,2013-11-06 06:00:00
5060,2013-11-06 07:00:00,1383721200000,2587.66791064,606.663641913,433.443999689,2013-11-06 07:00:00
5060,2013-11-06 08:00:00,1383724800000,3545.28836685,827.232638058,883.020831697,2013-11-06 08:00:00
5060,2013-11-06 09:00:00,1383728400000,4237.89895714,1068.98787311,1103.95748493,2013-11-06 09:00:00
5060,2013-11-06 10:00:00,1383732000000,5166.74323811,1050.70092744,1218.14712761,2013-11-06 10:00:00
5060,2013-11-06 11:00:00,1383735600000,5949.94717819,1293.31406294,1289.44602983,2013-11-06 11:00:00
5060,2013-11-06 12:00:00,1383739200000,7501.27657759,1222.73397146,1241.7551469,2013-11-06 12:00:00
5060,2013-11-06 13:00:00,1383742800000,6437.75927487,1216.03062259,1156.7792892,2013-11-06 13:00:00
5060,2013-11-06 14:00:00,1383746400000,5464.92101489,982.891220776,1025.85922978,2013-11-06 14:00:00
5060,2013-11-06 15:00:00,1383750000000,5612.2629356,938.432817175,1089.96511817,2013-11-06 15:00:00
5060,2013-11-06 16:00:00,1383753600000,5326.92978203,963.772291018,1047.61778091,2013-11-06 16:00:00
5060,2013-11-06 17:00:00,1383757200000,4810.63118903,754.737619378,906.029911329,2013-11-06 17:00:00
5060,2013-11-06 18:00:00,1383760800000,3972.36715544,561.688793511,637.076826104,2013-11-06 18:00:00
5060,2013-11-06 19:00:00,1383764400000,2858.83600137,389.268604298,307.893971937,2013-11-06 19:00:00
5060,2013-11-06 20:00:00,1383768000000,2303.41034477,265.218138051,172.708195727,2013-11-06 20:00:00
5060,2013-11-06 21:00:00,1383771600000,2329.59000874,151.089408162,74.2120214497,2013-11-06 21:00:00
5060,2013-11-06 22:00:00,1383775200000,1633.17671162,133.796748502,43.1235725544,2013-11-06 22:00:00
4259,2013-11-06 23:00:00,1383778800000,1144.10685372,35.8803236533,8.56115491389,2013-11-06 23:00:00
4259,2013-11-07 00:00:00,1383782400000,1048.81082921,11.5930873204,15.5744940451,2013-11-07 00:00:00
4259,2013-11-07 01:00:00,1383786000000,920.920535235,4.40546383743,2.21466842385,2013-11-07 01:00:00
4259,2013-11-07 02:00:00,1383789600000,817.532744528,8.45944708157,1.10981162001,2013-11-07 02:00:00
4259,2013-11-07 03:00:00,1383793200000,827.18294059,3.53927316557,1.3679510735,2013-11-07 03:00:00
4259,2013-11-07 04:00:00,1383796800000,736.565317899,5.28589832712,1.94120729946,2013-11-07 04:00:00
4259,2013-11-07 05:00:00,1383800400000,763.3337577,11.0244736133,12.4459962076,2013-11-07 05:00:00
4259,2013-11-07 06:00:00,1383804000000,1242.8485785,77.1838177402,35.0455263802,2013-11-07 06:00:00
4259,2013-11-07 07:00:00,1383807600000,2440.63710231,222.471786505,171.391108258,2013-11-07 07:00:00
4259,2013-11-07 08:00:00,1383811200000,3190.5440823,293.730500025,208.682610823,2013-11-07 08:00:00
4259,2013-11-07 09:00:00,1383814800000,3701.9886957,330.792675455,255.610463179,2013-11-07 09:00:00
4259,2013-11-07 10:00:00,1383818400000,3560.49872653,378.695854098,254.098620357,2013-11-07 10:00:00
4259,2013-11-07 11:00:00,1383822000000,4436.6991622,399.799174705,268.628431424,2013-11-07 11:00:00
4259,2013-11-07 12:00:00,1383825600000,4436.41176587,386.885335872,231.243082763,2013-11-07 12:00:00
4259,2013-11-07 13:00:00,1383829200000,4577.50230035,399.323768727,254.567777973,2013-11-07 13:00:00
4259,2013-11-07 14:00:00,1383832800000,4581.29331788,322.432128383,252.378063257,2013-11-07 14:00:00
4259,2013-11-07 15:00:00,1383836400000,4108.63024861,437.696871233,276.824084081,2013-11-07 15:00:00
4259,2013-11-07 16:00:00,1383840000000,3750.88691109,385.96561246,331.391256802,2013-11-07 16:00:00
4259,2013-11-07 17:00:00,1383843600000,3585.87855469,261.733970463,271.064096235,2013-11-07 17:00:00
4259,2013-11-07 18:00:00,1383847200000,2852.67685367,207.656433833,256.098780867,2013-11-07 18:00:00
4259,2013-11-07 19:00:00,1383850800000,2150.07467596,139.050923713,148.412380993,2013-11-07 19:00:00
4259,2013-11-07 20:00:00,1383854400000,1697.63794317,126.719479414,85.3268771589,2013-11-07 20:00:00
4259,2013-11-07 21:00:00,1383858000000,1527.98298129,92.6079809096,46.5976471846,2013-11-07 21:00:00
4259,2013-11-07 22:00:00,1383861600000,1248.21482811,69.7778322167,31.2625351843,2013-11-07 22:00:00
4456,2013-11-06 23:00:00,1383778800000,4641.5945139,170.90405708,78.6014797352,2013-11-06 23:00:00
4456,2013-11-07 00:00:00,1383782400000,3547.37941182,74.4936526696,28.0085334527,2013-11-07 00:00:00
4456,2013-11-07 01:00:00,1383786000000,2697.78452791,32.1077231913,9.90735853436,2013-11-07 01:00:00
4456,2013-11-07 02:00:00,1383789600000,2328.93104297,17.2742166305,5.35664652934,2013-11-07 02:00:00
4456,2013-11-07 03:00:00,1383793200000,2130.68892737,9.39406135509,3.57097799001,2013-11-07 03:00:00
4456,2013-11-07 04:00:00,1383796800000,2100.81721504,16.5368887061,9.42915241438,2013-11-07 04:00:00
4456,2013-11-07 05:00:00,1383800400000,2311.40593782,28.9241858151,19.6844059372,2013-11-07 05:00:00
4456,2013-11-07 06:00:00,1383804000000,3284.47856497,120.119324956,73.4573296508,2013-11-07 06:00:00
4456,2013-11-07 07:00:00,1383807600000,4822.02659478,329.706072153,256.255129997,2013-11-07 07:00:00
4456,2013-11-07 08:00:00,1383811200000,5034.70569299,460.493472555,424.918895732,2013-11-07 08:00:00
4456,2013-11-07 09:00:00,1383814800000,5118.91135383,472.660022766,500.010112633,2013-11-07 09:00:00
4456,2013-11-07 10:00:00,1383818400000,4654.9467845,484.885173845,494.950646203,2013-11-07 10:00:00
4456,2013-11-07 11:00:00,1383822000000,5075.37911802,569.611895672,471.689832331,2013-11-07 11:00:00
4456,2013-11-07 12:00:00,1383825600000,5279.34126158,460.72802369,454.352698946,2013-11-07 12:00:00
4456,2013-11-07 13:00:00,1383829200000,5010.03076171,508.698740059,488.61182633,2013-11-07 13:00:00
4456,2013-11-07 14:00:00,1383832800000,4582.13590794,496.455256646,482.348624805,2013-11-07 14:00:00
4456,2013-11-07 15:00:00,1383836400000,4671.54233038,511.255587,507.108146668,2013-11-07 15:00:00
4456,2013-11-07 16:00:00,1383840000000,5268.50514687,513.390057198,566.136281872,2013-11-07 16:00:00
4456,2013-11-07 17:00:00,1383843600000,5192.28957116,503.328260218,598.712732746,2013-11-07 17:00:00
4456,2013-11-07 18:00:00,1383847200000,5361.0763477,519.41724345,553.137682195,2013-11-07 18:00:00
4456,2013-11-07 19:00:00,1383850800000,5367.34303532,501.953671534,456.812792469,2013-11-07 19:00:00
4456,2013-11-07 20:00:00,1383854400000,5593.55797968,461.73301816,346.089078442,2013-11-07 20:00:00
4456,2013-11-07 21:00:00,1383858000000,6059.51902462,432.820315357,209.727894353,2013-11-07 21:00:00
4456,2013-11-07 22:00:00,1383861600000,5851.60088903,450.602589814,188.269728145,2013-11-07 22:00:00
4703,2013-11-06 23:00:00,1383778800000,9.45765971665,0.538273557171,0.0985533632092,2013-11-06 23:00:00
4703,2013-11-07 00:00:00,1383782400000,8.55745935274,0.348412366414,0.055932567635,2013-11-07 00:00:00
4703,2013-11-07 01:00:00,1383786000000,8.72000827149,0.18111823074,0.0346953719681,2013-11-07 01:00:00
4703,2013-11-07 02:00:00,1383789600000,9.23584388164,0.15578163714,0.016572596341,2013-11-07 02:00:00
4703,2013-11-07 03:00:00,1383793200000,9.49872036124,0.141874876058,0.00951947114454,2013-11-07 03:00:00
4703,2013-11-07 04:00:00,1383796800000,9.80201327698,0.212260785258,0.0792670739178,2013-11-07 04:00:00
4703,2013-11-07 05:00:00,1383800400000,10.5496168679,0.357639212971,0.0977400983516,2013-11-07 05:00:00
4703,2013-11-07 06:00:00,1383804000000,14.922111861,0.895731745217,0.854928581245,2013-11-07 06:00:00
4703,2013-11-07 07:00:00,1383807600000,14.6689304076,2.31784144913,2.09586339081,2013-11-07 07:00:00
4703,2013-11-07 08:00:00,1383811200000,15.1237986162,1.99491885821,3.234770043,2013-11-07 08:00:00
4703,2013-11-07 09:00:00,1383814800000,14.90074135,1.77370142531,3.28213059081,2013-11-07 09:00:00
4703,2013-11-07 10:00:00,1383818400000,14.2905982391,1.98445021469,3.60356008029,2013-11-07 10:00:00
4703,2013-11-07 11:00:00,1383822000000,14.3463258921,1.84213018276,2.95220482459,2013-11-07 11:00:00
4703,2013-11-07 12:00:00,1383825600000,15.9051638769,3.72788073666,2.3588084581,2013-11-07 12:00:00
4703,2013-11-07 13:00:00,1383829200000,17.3242612764,2.52670960852,2.72777670393,2013-11-07 13:00:00
4703,2013-11-07 14:00:00,1383832800000,15.3357698609,2.06526552867,3.47295797985,2013-11-07 14:00:00
4703,2013-11-07 15:00:00,1383836400000,19.340992586,2.26274187831,3.30370600197,2013-11-07 15:00:00
4703,2013-11-07 16:00:00,1383840000000,17.5315989608,2.55171820578,2.95107355592,2013-11-07 16:00:00
4703,2013-11-07 17:00:00,1383843600000,15.6891802274,2.39621445356,2.85298586934,2013-11-07 17:00:00
4703,2013-11-07 18:00:00,1383847200000,15.9908286941,1.90210502227,1.60481300529,2013-11-07 18:00:00
4703,2013-11-07 19:00:00,1383850800000,18.9497212407,1.84100328392,1.7860779351,2013-11-07 19:00:00
4703,2013-11-07 20:00:00,1383854400000,18.4333569279,1.8986292644,0.617689709205,2013-11-07 20:00:00
4703,2013-11-07 21:00:00,1383858000000,15.2488233528,1.119788764,0.365151444207,2013-11-07 21:00:00
4703,2013-11-07 22:00:00,1383861600000,13.7713783978,0.853173161582,0.140578740563,2013-11-07 22:00:00
5060,2013-11-06 23:00:00,1383778800000,1331.82529939,72.9904075124,26.3191540126,2013-11-06 23:00:00
5060,2013-11-07 00:00:00,1383782400000,1127.07019556,36.6108465634,17.2552816184,2013-11-07 00:00:00
5060,2013-11-07 01:00:00,1383786000000,1821.75945291,15.9948000388,7.17047285205,2013-11-07 01:00:00
5060,2013-11-07 02:00:00,1383789600000,982.439490731,28.8437679822,2.05761969732,2013-11-07 02:00:00
5060,2013-11-07 03:00:00,1383793200000,929.088639411,30.839654148,7.4538252557,2013-11-07 03:00:00
5060,2013-11-07 04:00:00,1383796800000,839.671609319,16.440519041,13.6761033167,2013-11-07 04:00:00
5060,2013-11-07 05:00:00,1383800400000,890.05230233,42.4972128194,18.2659202322,2013-11-07 05:00:00
5060,2013-11-07 06:00:00,1383804000000,1304.59055347,140.634374545,110.243952031,2013-11-07 06:00:00
5060,2013-11-07 07:00:00,1383807600000,2509.79748545,578.466969549,424.104302244,2013-11-07 07:00:00
5060,2013-11-07 08:00:00,1383811200000,3781.28414465,812.567551136,902.654808076,2013-11-07 08:00:00
5060,2013-11-07 09:00:00,1383814800000,5035.67405491,957.632368699,1151.11517273,2013-11-07 09:00:00
5060,2013-11-07 10:00:00,1383818400000,5286.95955468,1340.25145283,1303.7561164,2013-11-07 10:00:00
5060,2013-11-07 11:00:00,1383822000000,5800.80516921,1372.71869822,1440.09939983,2013-11-07 11:00:00
5060,2013-11-07 12:00:00,1383825600000,7100.27797589,1372.22971763,1337.07897411,2013-11-07 12:00:00
5060,2013-11-07 13:00:00,1383829200000,6420.33631605,1207.9510272,1232.41760542,2013-11-07 13:00:00
5060,2013-11-07 14:00:00,1383832800000,5675.70354924,1142.32938919,1173.57892285,2013-11-07 14:00:00
5060,2013-11-07 15:00:00,1383836400000,5880.74927548,1210.978871,1113.45844808,2013-11-07 15:00:00
5060,2013-11-07 16:00:00,1383840000000,5258.07605542,994.547651165,1084.42673674,2013-11-07 16:00:00
5060,2013-11-07 17:00:00,1383843600000,4979.10195503,694.812520367,962.178188666,2013-11-07 17:00:00
5060,2013-11-07 18:00:00,1383847200000,4827.44056167,732.416847953,708.219454063,2013-11-07 18:00:00
5060,2013-11-07 19:00:00,1383850800000,3885.46901708,475.360062757,369.411926104,2013-11-07 19:00:00
5060,2013-11-07 20:00:00,1383854400000,3271.12105061,431.258962045,232.271714091,2013-11-07 20:00:00
5060,2013-11-07 21:00:00,1383858000000,3104.44310691,373.676020354,135.949975332,2013-11-07 21:00:00
5060,2013-11-07 22:00:00,1383861600000,2301.41798492,107.506508316,61.6521636365,2013-11-07 22:00:00
4259,2013-11-07 23:00:00,1383865200000,1183.93467169,44.1217761813,19.953549659,2013-11-07 23:00:00
4259,2013-11-08 00:00:00,1383868800000,935.748531789,14.9106671134,15.4974723482,2013-11-08 00:00:00
4259,2013-11-08 01:00:00,1383872400000,841.979423138,4.38931108864,3.94106472248,2013-11-08 01:00:00
4259,2013-11-08 02:00:00,1383876000000,810.146712039,3.20757440805,4.95956792023,2013-11-08 02:00:00
4259,2013-11-08 03:00:00,1383879600000,750.352703559,2.5950690461,2.03710577122,2013-11-08 03:00:00
4259,2013-11-08 04:00:00,1383883200000,764.212183117,10.8966858093,0.6970250288,2013-11-08 04:00:00
4259,2013-11-08 05:00:00,1383886800000,790.92525192,14.4302347472,9.02109557631,2013-11-08 05:00:00
4259,2013-11-08 06:00:00,1383890400000,1311.93663732,59.7379474215,47.6353365511,2013-11-08 06:00:00
4259,2013-11-08 07:00:00,1383894000000,2292.15889862,234.866758341,161.802352683,2013-11-08 07:00:00
4259,2013-11-08 08:00:00,1383897600000,2970.84279344,303.106061885,241.842270426,2013-11-08 08:00:00
4259,2013-11-08 09:00:00,1383901200000,3754.70629586,315.731506722,270.926916732,2013-11-08 09:00:00
4259,2013-11-08 10:00:00,1383904800000,3671.26556066,404.165832817,254.493551467,2013-11-08 10:00:00
4259,2013-11-08 11:00:00,1383908400000,4105.18729058,507.670836861,290.706964666,2013-11-08 11:00:00
4259,2013-11-08 12:00:00,1383912000000,4435.20053971,343.16076408,257.211155936,2013-11-08 12:00:00
4259,2013-11-08 13:00:00,1383915600000,3761.57975946,371.199182026,311.983679291,2013-11-08 13:00:00
4259,2013-11-08 14:00:00,1383919200000,3316.75471591,294.870229805,236.95979626,2013-11-08 14:00:00
4259,2013-11-08 15:00:00,1383922800000,3344.98864564,359.01574448,303.174510433,2013-11-08 15:00:00
4259,2013-11-08 16:00:00,1383926400000,3056.2988361,308.90413661,286.440565677,2013-11-08 16:00:00
4259,2013-11-08 17:00:00,1383930000000,2264.85020274,214.07089095,265.823029594,2013-11-08 17:00:00
4259,2013-11-08 18:00:00,1383933600000,2098.17462455,209.119985147,246.056541495,2013-11-08 18:00:00
4259,2013-11-08 19:00:00,1383937200000,1862.75566008,159.178253884,148.042755737,2013-11-08 19:00:00
4259,2013-11-08 20:00:00,1383940800000,1562.36272033,117.036947662,82.0743442407,2013-11-08 20:00:00
4259,2013-11-08 21:00:00,1383944400000,1355.45315737,83.5861094015,37.59880622,2013-11-08 21:00:00
4259,2013-11-08 22:00:00,1383948000000,1278.62975802,61.2161510738,35.6554773949,2013-11-08 22:00:00
4456,2013-11-07 23:00:00,1383865200000,4689.88768444,215.817882328,97.2627030515,2013-11-07 23:00:00
4456,2013-11-08 00:00:00,1383868800000,3934.45271849,65.2745762965,32.889435871,2013-11-08 00:00:00
